Valor do sinal,Temperatura,Umidade,Data,Hora
-0.060546875,26.5°C,67%,2024-04-06,22:18:33
0.083984375,26.5°C,67%,2024-04-06,22:18:49
-0.06640625,26.5°C,67%,2024-04-06,22:19:06
-0.220703125,26.5°C,67%,2024-04-06,22:19:22
-0.025390625,26.5°C,67%,2024-04-06,22:19:38
0.08203125,26.5°C,67%,2024-04-06,22:19:55
-0.1328125,26.5°C,67%,2024-04-06,22:20:11
-0.19921875,26.5°C,67%,2024-04-06,22:20:27
0.00390625,26.5°C,67%,2024-04-06,22:20:44
0.08203125,26.5°C,67%,2024-04-06,22:21:00
-0.1796875,26.5°C,67%,2024-04-06,22:21:16
-0.1796875,26.5°C,67%,2024-04-06,22:21:32
0.015625,26.5°C,67%,2024-04-06,22:21:49
0.0703125,26.5°C,67%,2024-04-06,22:22:05
-0.20703125,26.5°C,67%,2024-04-06,22:22:21
-0.146484375,26.5°C,67%,2024-04-06,22:22:37
0.068359375,26.5°C,67%,2024-04-06,22:22:54
0.041015625,26.5°C,67%,2024-04-06,22:23:10
-0.21484375,26.5°C,67%,2024-04-06,22:23:26
-0.107421875,26.5°C,67%,2024-04-06,22:23:43
0.080078125,26.5°C,67%,2024-04-06,22:23:59
-0.0078125,26.5°C,67%,2024-04-06,22:24:15
-0.216796875,26.5°C,67%,2024-04-06,22:24:32
-0.0625,26.5°C,67%,2024-04-06,22:24:48
0.08203125,26.5°C,67%,2024-04-06,22:25:04
-0.07421875,26.5°C,67%,2024-04-06,22:25:21
-0.216796875,26.5°C,67%,2024-04-06,22:25:37
-0.009765625,26.5°C,67%,2024-04-06,22:25:53
0.068359375,26.5°C,67%,2024-04-06,22:26:09
-0.119140625,26.5°C,67%,2024-04-06,22:26:26
-0.189453125,26.5°C,67%,2024-04-06,22:26:42
0.017578125,26.5°C,67%,2024-04-06,22:26:58
0.080078125,26.5°C,67%,2024-04-06,22:27:15
-0.181640625,26.5°C,67%,2024-04-06,22:27:31
-0.169921875,26.5°C,67%,2024-04-06,22:27:47
0.041015625,26.5°C,67%,2024-04-06,22:28:04
0.0703125,26.5°C,67%,2024-04-06,22:28:20
-0.205078125,26.5°C,67%,2024-04-06,22:28:36
-0.13671875,26.5°C,67%,2024-04-06,22:28:53
0.06640625,26.5°C,67%,2024-04-06,22:29:09
0.037109375,26.5°C,67%,2024-04-06,22:29:25
-0.21484375,26.5°C,67%,2024-04-06,22:29:41
-0.099609375,26.5°C,67%,2024-04-06,22:29:57
0.083984375,26.5°C,67%,2024-04-06,22:30:14
-0.052734375,26.5°C,67%,2024-04-06,22:30:30
-0.20703125,26.5°C,67%,2024-04-06,22:30:47
-0.048828125,26.5°C,67%,2024-04-06,22:31:03
0.091796875,26.5°C,67%,2024-04-06,22:31:19
-0.064453125,26.5°C,67%,2024-04-06,22:31:36
-0.205078125,26.5°C,67%,2024-04-06,22:31:52
-0.013671875,26.5°C,67%,2024-04-06,22:32:08
0.091796875,26.5°C,67%,2024-04-06,22:32:24
-0.125,26.5°C,67%,2024-04-06,22:32:41
-0.1875,26.5°C,67%,2024-04-06,22:32:57
0.025390625,26.5°C,67%,2024-04-06,22:33:14
0.0859375,26.5°C,67%,2024-04-06,22:33:30
-0.17578125,26.5°C,67%,2024-04-06,22:33:46
-0.166015625,26.5°C,67%,2024-04-06,22:34:03
0.046875,26.5°C,67%,2024-04-06,22:34:19
0.0703125,26.5°C,67%,2024-04-06,22:34:35
-0.2265625,26.5°C,67%,2024-04-06,22:34:51
-0.123046875,26.5°C,67%,2024-04-06,22:35:08
0.078125,26.5°C,67%,2024-04-06,22:35:24
0.044921875,26.5°C,67%,2024-04-06,22:35:40
-0.20703125,26.5°C,67%,2024-04-06,22:35:57
-0.08984375,26.5°C,67%,2024-04-06,22:36:13
0.08984375,26.5°C,67%,2024-04-06,22:36:30
-0.0078125,26.5°C,67%,2024-04-06,22:36:46
-0.21484375,26.5°C,67%,2024-04-06,22:37:03
-0.0546875,26.5°C,67%,2024-04-06,22:37:19
0.087890625,26.5°C,67%,2024-04-06,22:37:35
-0.080078125,26.5°C,67%,2024-04-06,22:37:52
-0.212890625,26.5°C,67%,2024-04-06,22:38:08
-0.01953125,26.5°C,67%,2024-04-06,22:38:25
0.080078125,26.5°C,67%,2024-04-06,22:38:41
-0.150390625,26.5°C,67%,2024-04-06,22:38:58
-0.234375,26.5°C,67%,2024-04-06,22:39:14
-0.001953125,26.5°C,67%,2024-04-06,22:39:30
0.072265625,26.5°C,67%,2024-04-06,22:39:46
-0.19921875,26.5°C,67%,2024-04-06,22:40:03
-0.181640625,26.5°C,67%,2024-04-06,22:40:19
0.02734375,26.5°C,67%,2024-04-06,22:40:35
0.05078125,26.5°C,67%,2024-04-06,22:40:52
-0.22265625,26.5°C,67%,2024-04-06,22:41:08
-0.146484375,26.5°C,67%,2024-04-06,22:41:25
0.048828125,26.5°C,67%,2024-04-06,22:41:41
0.015625,26.5°C,67%,2024-04-06,22:41:58
-0.228515625,26.5°C,67%,2024-04-06,22:42:14
-0.107421875,26.5°C,67%,2024-04-06,22:42:31
0.076171875,26.5°C,67%,2024-04-06,22:42:47
-0.029296875,26.5°C,67%,2024-04-06,22:43:03
-0.21875,26.5°C,67%,2024-04-06,22:43:20
-0.091796875,26.5°C,67%,2024-04-06,22:43:36
0.0859375,26.5°C,67%,2024-04-06,22:43:53
-0.091796875,26.5°C,67%,2024-04-06,22:44:09
-0.216796875,26.5°C,67%,2024-04-06,22:44:26
-0.017578125,26.5°C,67%,2024-04-06,22:44:42
0.083984375,26.5°C,67%,2024-04-06,22:44:58
-0.142578125,26.5°C,67%,2024-04-06,22:45:15
-0.197265625,26.5°C,67%,2024-04-06,22:45:31
0.029296875,26.5°C,67%,2024-04-06,22:45:48
0.08203125,26.5°C,67%,2024-04-06,22:46:04
-0.189453125,26.5°C,67%,2024-04-06,22:46:21
-0.1640625,26.5°C,67%,2024-04-06,22:46:37
0.05078125,26.5°C,67%,2024-04-06,22:46:54
0.060546875,26.5°C,67%,2024-04-06,22:47:10
-0.21484375,26.5°C,67%,2024-04-06,22:47:26
-0.12890625,26.5°C,67%,2024-04-06,22:47:43
0.052734375,26.5°C,67%,2024-04-06,22:47:59
0.029296875,26.5°C,67%,2024-04-06,22:48:16
-0.212890625,26.5°C,67%,2024-04-06,22:48:32
-0.08203125,26.5°C,67%,2024-04-06,22:48:49
0.095703125,26.5°C,67%,2024-04-06,22:49:05
-0.021484375,26.5°C,67%,2024-04-06,22:49:22
-0.208984375,26.5°C,67%,2024-04-06,22:49:38
-0.046875,26.5°C,67%,2024-04-06,22:49:55
0.09375,26.5°C,67%,2024-04-06,22:50:12
-0.08984375,26.5°C,67%,2024-04-06,22:50:28
-0.205078125,26.5°C,67%,2024-04-06,22:50:44
-0.0078125,26.5°C,67%,2024-04-06,22:51:01
0.0859375,26.5°C,67%,2024-04-06,22:51:18
-0.142578125,26.5°C,67%,2024-04-06,22:51:34
-0.185546875,26.5°C,67%,2024-04-06,22:51:51
0.03515625,26.5°C,67%,2024-04-06,22:52:07
0.05078125,26.5°C,67%,2024-04-06,22:52:24
-0.171875,26.5°C,67%,2024-04-06,22:52:40
-0.15625,26.5°C,67%,2024-04-06,22:52:57
0.06640625,26.5°C,67%,2024-04-06,22:53:13
0.072265625,26.5°C,67%,2024-04-06,22:53:29
-0.201171875,26.5°C,67%,2024-04-06,22:53:46
-0.11328125,26.5°C,67%,2024-04-06,22:54:02
0.08203125,26.5°C,67%,2024-04-06,22:54:19
0.033203125,26.5°C,67%,2024-04-06,22:54:35
-0.20703125,26.5°C,67%,2024-04-06,22:54:52
-0.0703125,26.5°C,67%,2024-04-06,22:55:08
0.095703125,26.5°C,67%,2024-04-06,22:55:25
-0.025390625,26.5°C,67%,2024-04-06,22:55:41
-0.2109375,26.5°C,67%,2024-04-06,22:55:58
-0.04296875,26.5°C,67%,2024-04-06,22:56:14
0.09765625,26.5°C,67%,2024-04-06,22:56:30
-0.119140625,26.5°C,67%,2024-04-06,22:56:47
-0.1875,26.5°C,67%,2024-04-06,22:57:03
0.01953125,26.5°C,67%,2024-04-06,22:57:19
0.095703125,26.5°C,67%,2024-04-06,22:57:36
-0.138671875,26.5°C,67%,2024-04-06,22:57:52
-0.1796875,26.5°C,67%,2024-04-06,22:58:08
0.04296875,26.5°C,67%,2024-04-06,22:58:24
0.08203125,26.5°C,67%,2024-04-06,22:58:41
-0.185546875,26.5°C,67%,2024-04-06,22:58:57
-0.16015625,26.5°C,67%,2024-04-06,22:59:14
0.0546875,26.5°C,67%,2024-04-06,22:59:31
0.05078125,26.5°C,67%,2024-04-06,22:59:47
-0.220703125,26.5°C,67%,2024-04-06,23:00:04
-0.134765625,26.5°C,67%,2024-04-06,23:00:20
0.0546875,26.5°C,67%,2024-04-06,23:00:37
0.0,26.5°C,67%,2024-04-06,23:00:53
-0.2578125,26.5°C,67%,2024-04-06,23:01:10
-0.091796875,26.5°C,67%,2024-04-06,23:01:26
0.0703125,26.5°C,67%,2024-04-06,23:01:43
-0.05859375,26.5°C,67%,2024-04-06,23:01:59
-0.232421875,26.5°C,67%,2024-04-06,23:02:16
-0.0625,26.5°C,67%,2024-04-06,23:02:32
0.072265625,26.5°C,67%,2024-04-06,23:02:49
-0.1328125,26.5°C,67%,2024-04-06,23:03:05
-0.232421875,26.5°C,67%,2024-04-06,23:03:21
-0.05078125,26.5°C,67%,2024-04-06,23:03:38
0.056640625,26.5°C,67%,2024-04-06,23:03:54
-0.189453125,26.5°C,67%,2024-04-06,23:04:11
-0.20703125,26.5°C,67%,2024-04-06,23:04:27
0.005859375,26.5°C,67%,2024-04-06,23:04:44
0.05078125,26.5°C,67%,2024-04-06,23:05:00
-0.212890625,26.5°C,67%,2024-04-06,23:05:17
-0.203125,26.5°C,67%,2024-04-06,23:05:34
0.056640625,26.5°C,67%,2024-04-06,23:05:50
0.0390625,26.5°C,67%,2024-04-06,23:06:06
-0.224609375,26.5°C,67%,2024-04-06,23:06:23
-0.119140625,26.5°C,67%,2024-04-06,23:06:39
0.0703125,26.5°C,67%,2024-04-06,23:06:55
0.005859375,26.5°C,67%,2024-04-06,23:07:12
-0.220703125,26.5°C,67%,2024-04-06,23:07:28
-0.0703125,26.5°C,67%,2024-04-06,23:07:45
0.083984375,26.5°C,67%,2024-04-06,23:08:01
-0.05078125,26.5°C,67%,2024-04-06,23:08:17
-0.21484375,26.5°C,67%,2024-04-06,23:08:34
-0.033203125,26.5°C,67%,2024-04-06,23:08:50
0.08984375,26.5°C,67%,2024-04-06,23:09:06
-0.115234375,26.5°C,67%,2024-04-06,23:09:23
-0.197265625,26.5°C,67%,2024-04-06,23:09:39
-0.01953125,26.5°C,67%,2024-04-06,23:09:56
0.091796875,26.5°C,67%,2024-04-06,23:10:12
-0.16015625,26.5°C,67%,2024-04-06,23:10:28
-0.169921875,26.5°C,67%,2024-04-06,23:10:44
0.05078125,26.5°C,67%,2024-04-06,23:11:00
0.076171875,26.5°C,67%,2024-04-06,23:11:17
-0.197265625,26.5°C,67%,2024-04-06,23:11:33
-0.150390625,26.5°C,67%,2024-04-06,23:11:49
0.0703125,26.5°C,67%,2024-04-06,23:12:06
0.048828125,26.5°C,67%,2024-04-06,23:12:22
-0.212890625,26.5°C,67%,2024-04-06,23:12:38
-0.103515625,26.5°C,67%,2024-04-06,23:12:55
0.08203125,26.5°C,67%,2024-04-06,23:13:11
0.005859375,26.5°C,67%,2024-04-06,23:13:27
-0.21875,26.5°C,67%,2024-04-06,23:13:43
-0.06640625,26.5°C,67%,2024-04-06,23:13:59
0.064453125,26.5°C,67%,2024-04-06,23:14:16
-0.046875,26.5°C,67%,2024-04-06,23:14:32
-0.212890625,26.5°C,67%,2024-04-06,23:14:48
-0.017578125,26.5°C,67%,2024-04-06,23:15:05
0.087890625,26.5°C,67%,2024-04-06,23:15:21
-0.119140625,26.5°C,67%,2024-04-06,23:15:37
-0.19921875,26.5°C,67%,2024-04-06,23:15:53
0.01171875,26.5°C,67%,2024-04-06,23:16:09
0.0859375,26.5°C,67%,2024-04-06,23:16:25
-0.171875,26.5°C,67%,2024-04-06,23:16:42
-0.17578125,26.5°C,67%,2024-04-06,23:16:58
0.037109375,26.5°C,67%,2024-04-06,23:17:15
0.0703125,26.5°C,67%,2024-04-06,23:17:31
-0.20703125,26.5°C,67%,2024-04-06,23:17:48
-0.146484375,26.5°C,67%,2024-04-06,23:18:04
0.064453125,26.5°C,67%,2024-04-06,23:18:21
0.00390625,26.5°C,67%,2024-04-06,23:18:38
-0.20703125,26.5°C,67%,2024-04-06,23:18:55
-0.10546875,26.5°C,67%,2024-04-06,23:19:12
0.076171875,26.5°C,67%,2024-04-06,23:19:29
-0.0078125,26.5°C,67%,2024-04-06,23:19:45
-0.220703125,26.5°C,67%,2024-04-06,23:20:01
-0.060546875,26.5°C,67%,2024-04-06,23:20:18
0.08984375,26.5°C,67%,2024-04-06,23:20:34
-0.060546875,26.5°C,67%,2024-04-06,23:20:50
-0.212890625,26.5°C,67%,2024-04-06,23:21:06
-0.005859375,26.5°C,67%,2024-04-06,23:21:22
0.09375,26.5°C,67%,2024-04-06,23:21:39
-0.123046875,26.5°C,67%,2024-04-06,23:21:55
-0.197265625,26.5°C,67%,2024-04-06,23:22:11
0.017578125,26.5°C,67%,2024-04-06,23:22:27
0.08203125,26.5°C,67%,2024-04-06,23:22:43
-0.212890625,26.5°C,67%,2024-04-06,23:23:00
-0.162109375,26.5°C,67%,2024-04-06,23:23:16
0.048828125,26.5°C,67%,2024-04-06,23:23:32
0.0703125,26.5°C,67%,2024-04-06,23:23:48
-0.201171875,26.5°C,67%,2024-04-06,23:24:04
-0.13671875,26.5°C,67%,2024-04-06,23:24:20
0.072265625,26.5°C,67%,2024-04-06,23:24:36
0.0390625,26.5°C,67%,2024-04-06,23:24:53
-0.208984375,26.5°C,67%,2024-04-06,23:25:09
-0.09375,26.5°C,67%,2024-04-06,23:25:25
0.091796875,26.5°C,67%,2024-04-06,23:25:41
-0.0078125,26.5°C,67%,2024-04-06,23:25:57
-0.2109375,26.5°C,67%,2024-04-06,23:26:13
-0.05078125,26.5°C,67%,2024-04-06,23:26:29
0.091796875,26.5°C,67%,2024-04-06,23:26:45
-0.072265625,26.5°C,67%,2024-04-06,23:27:02
-0.236328125,26.5°C,67%,2024-04-06,23:27:18
0.0,26.5°C,67%,2024-04-06,23:27:34
0.095703125,26.5°C,67%,2024-04-06,23:27:50
-0.12109375,26.5°C,67%,2024-04-06,23:28:07
-0.185546875,26.5°C,67%,2024-04-06,23:28:23
0.02734375,26.5°C,67%,2024-04-06,23:28:39
0.08203125,26.5°C,67%,2024-04-06,23:28:56
-0.17578125,26.5°C,67%,2024-04-06,23:29:12
-0.158203125,26.5°C,67%,2024-04-06,23:29:29
0.060546875,26.5°C,67%,2024-04-06,23:29:45
0.06640625,26.5°C,67%,2024-04-06,23:30:01
-0.2109375,26.5°C,67%,2024-04-06,23:30:18
-0.12890625,26.5°C,67%,2024-04-06,23:30:34
0.076171875,26.5°C,67%,2024-04-06,23:30:51
0.03515625,26.5°C,67%,2024-04-06,23:31:08
-0.2109375,26.5°C,67%,2024-04-06,23:31:24
0.052734375,26.5°C,67%,2024-04-06,23:31:40
0.080078125,26.5°C,67%,2024-04-06,23:31:57
-0.1953125,26.5°C,67%,2024-04-06,23:32:13
-0.1015625,26.5°C,67%,2024-04-06,23:32:30
0.09765625,26.5°C,67%,2024-04-06,23:32:46
0.04296875,26.5°C,67%,2024-04-06,23:33:02
-0.19921875,26.5°C,67%,2024-04-06,23:33:19
-0.05859375,26.5°C,67%,2024-04-06,23:33:35
0.10546875,26.5°C,67%,2024-04-06,23:33:52
-0.009765625,26.5°C,67%,2024-04-06,23:34:08
-0.197265625,26.5°C,67%,2024-04-06,23:34:24
-0.017578125,26.5°C,67%,2024-04-06,23:34:41
0.103515625,26.5°C,67%,2024-04-06,23:34:57
-0.078125,26.5°C,67%,2024-04-06,23:35:13
-0.18359375,26.5°C,67%,2024-04-06,23:35:30
0.03125,26.5°C,67%,2024-04-06,23:35:46
0.08203125,26.5°C,67%,2024-04-06,23:36:03
-0.1171875,26.5°C,67%,2024-04-06,23:36:19
-0.158203125,26.5°C,67%,2024-04-06,23:36:36
0.072265625,26.5°C,67%,2024-04-06,23:36:52
0.109375,26.5°C,67%,2024-04-06,23:37:08
-0.162109375,26.5°C,67%,2024-04-06,23:37:25
-0.126953125,26.5°C,67%,2024-04-06,23:37:41
0.09375,26.5°C,67%,2024-04-06,23:37:57
0.080078125,26.5°C,67%,2024-04-06,23:38:13
-0.1953125,26.5°C,67%,2024-04-06,23:38:29
-0.087890625,26.5°C,67%,2024-04-06,23:38:45
0.1015625,26.5°C,67%,2024-04-06,23:39:02
0.0625,26.0°C,72%,2024-04-09,00:00:08
-0.203125,26.0°C,72%,2024-04-09,00:00:26
-0.134765625,26.0°C,72%,2024-04-09,00:00:43
0.08984375,26.0°C,72%,2024-04-09,00:00:59
0.009765625,26.0°C,72%,2024-04-09,00:01:16
-0.22265625,26.0°C,72%,2024-04-09,00:01:32
-0.068359375,26.0°C,72%,2024-04-09,00:01:50
0.087890625,26.0°C,72%,2024-04-09,00:02:07
-0.05078125,26.0°C,72%,2024-04-09,00:02:24
-0.220703125,26.0°C,72%,2024-04-09,00:02:41
-0.01953125,26.0°C,72%,2024-04-09,00:02:57
0.0859375,26.0°C,72%,2024-04-09,00:03:14
-0.12109375,26.0°C,72%,2024-04-09,00:03:30
-0.205078125,26.0°C,72%,2024-04-09,00:03:48
0.04296875,26.0°C,72%,2024-04-09,00:04:04
0.087890625,26.0°C,72%,2024-04-09,00:04:21
-0.173828125,26.0°C,72%,2024-04-09,00:04:37
-0.220703125,26.0°C,72%,2024-04-09,00:04:54
0.08984375,26.0°C,72%,2024-04-09,00:05:10
0.09765625,26.0°C,72%,2024-04-09,00:05:28
-0.19140625,26.0°C,72%,2024-04-09,00:05:45
-0.1796875,26.0°C,72%,2024-04-09,00:06:01
0.126953125,26.0°C,72%,2024-04-09,00:06:19
0.11328125,26.0°C,72%,2024-04-09,00:06:35
-0.18359375,26.0°C,72%,2024-04-09,00:06:52
-0.138671875,26.0°C,72%,2024-04-09,00:07:08
0.111328125,26.0°C,72%,2024-04-09,00:07:24
0.0703125,26.0°C,72%,2024-04-09,00:07:41
-0.20703125,26.0°C,72%,2024-04-09,00:07:57
-0.103515625,26.0°C,72%,2024-04-09,00:08:14
0.08984375,26.0°C,72%,2024-04-09,00:08:30
-0.021484375,26.0°C,72%,2024-04-09,00:08:47
-0.212890625,26.0°C,72%,2024-04-09,00:09:03
-0.060546875,26.0°C,73%,2024-04-09,00:09:19
0.083984375,26.0°C,73%,2024-04-09,00:09:36
-0.07421875,26.0°C,73%,2024-04-09,00:09:52
-0.208984375,26.0°C,73%,2024-04-09,00:10:09
0.037109375,26.0°C,73%,2024-04-09,00:10:25
0.123046875,26.0°C,73%,2024-04-09,00:10:41
-0.109375,26.0°C,73%,2024-04-09,00:10:58
-0.201171875,26.0°C,73%,2024-04-09,00:11:14
0.064453125,26.0°C,73%,2024-04-09,00:11:30
0.087890625,26.0°C,73%,2024-04-09,00:11:47
-0.19921875,26.0°C,73%,2024-04-09,00:12:03
-0.208984375,26.0°C,73%,2024-04-09,00:12:19
0.091796875,26.0°C,73%,2024-04-09,00:12:36
0.091796875,26.0°C,73%,2024-04-09,00:12:53
-0.205078125,26.0°C,73%,2024-04-09,00:13:09
-0.193359375,26.0°C,73%,2024-04-09,00:13:26
0.095703125,26.0°C,73%,2024-04-09,00:13:43
0.078125,26.0°C,73%,2024-04-09,00:13:59
-0.203125,26.0°C,73%,2024-04-09,00:14:15
-0.146484375,26.0°C,73%,2024-04-09,00:14:32
0.0859375,26.0°C,73%,2024-04-09,00:14:48
0.025390625,26.0°C,73%,2024-04-09,00:15:04
-0.220703125,26.0°C,73%,2024-04-09,00:15:21
-0.072265625,26.0°C,73%,2024-04-09,00:15:37
0.099609375,26.0°C,73%,2024-04-09,00:15:54
-0.03515625,26.0°C,73%,2024-04-09,00:16:11
-0.20703125,26.0°C,73%,2024-04-09,00:16:27
-0.029296875,26.0°C,73%,2024-04-09,00:16:43
0.08984375,26.0°C,73%,2024-04-09,00:17:01
-0.111328125,26.0°C,73%,2024-04-09,00:17:18
-0.2109375,26.0°C,73%,2024-04-09,00:17:34
0.029296875,26.0°C,73%,2024-04-09,00:17:51
0.083984375,26.0°C,73%,2024-04-09,00:18:07
-0.1640625,26.0°C,73%,2024-04-09,00:18:24
-0.23046875,26.0°C,73%,2024-04-09,00:18:40
0.0703125,26.0°C,73%,2024-04-09,00:18:57
0.076171875,26.0°C,73%,2024-04-09,00:19:13
-0.208984375,26.0°C,73%,2024-04-09,00:19:30
-0.2109375,26.0°C,73%,2024-04-09,00:19:47
0.083984375,26.0°C,73%,2024-04-09,00:20:03
0.080078125,26.0°C,73%,2024-04-09,00:20:19
-0.2265625,26.0°C,73%,2024-04-09,00:20:35
-0.173828125,26.0°C,73%,2024-04-09,00:20:52
0.09375,26.0°C,73%,2024-04-09,00:21:10
0.056640625,26.0°C,73%,2024-04-09,00:21:26
-0.208984375,26.0°C,73%,2024-04-09,00:21:42
-0.123046875,26.0°C,73%,2024-04-09,00:22:01
0.08984375,26.0°C,73%,2024-04-09,00:22:18
0.0,26.0°C,73%,2024-04-09,00:22:34
-0.20703125,26.0°C,73%,2024-04-09,00:22:52
-0.052734375,26.0°C,73%,2024-04-09,00:23:08
0.0859375,26.0°C,73%,2024-04-09,00:23:25
-0.06640625,26.0°C,73%,2024-04-09,00:23:41
-0.228515625,26.0°C,73%,2024-04-09,00:23:57
0.0078125,26.0°C,73%,2024-04-09,00:24:14
0.087890625,26.0°C,73%,2024-04-09,00:24:30
-0.146484375,26.0°C,73%,2024-04-09,00:24:47
-0.21484375,26.0°C,73%,2024-04-09,00:25:03
0.044921875,26.0°C,73%,2024-04-09,00:25:20
0.0859375,26.0°C,73%,2024-04-09,00:25:37
-0.203125,26.0°C,73%,2024-04-09,00:25:54
-0.21875,26.0°C,73%,2024-04-09,00:26:11
0.080078125,26.0°C,73%,2024-04-09,00:26:27
0.076171875,26.0°C,73%,2024-04-09,00:26:43
-0.212890625,26.0°C,73%,2024-04-09,00:27:00
-0.216796875,26.0°C,73%,2024-04-09,00:27:16
0.083984375,26.0°C,73%,2024-04-09,00:27:33
0.056640625,26.0°C,73%,2024-04-09,00:27:50
-0.21875,26.0°C,73%,2024-04-09,00:28:08
-0.158203125,26.0°C,73%,2024-04-09,00:28:25
0.080078125,26.0°C,73%,2024-04-09,00:28:41
0.017578125,26.0°C,73%,2024-04-09,00:28:57
-0.232421875,26.0°C,73%,2024-04-09,00:29:14
-0.09375,26.0°C,73%,2024-04-09,00:29:30
0.083984375,26.0°C,73%,2024-04-09,00:29:47
-0.03515625,26.0°C,73%,2024-04-09,00:30:04
-0.203125,26.0°C,73%,2024-04-09,00:30:21
-0.0234375,26.0°C,73%,2024-04-09,00:30:37
0.091796875,26.0°C,73%,2024-04-09,00:30:54
-0.091796875,26.0°C,73%,2024-04-09,00:31:11
-0.208984375,26.0°C,73%,2024-04-09,00:31:27
0.037109375,26.0°C,73%,2024-04-09,00:31:44
0.095703125,26.0°C,73%,2024-04-09,00:32:00
-0.14453125,26.0°C,73%,2024-04-09,00:32:17
-0.212890625,26.0°C,73%,2024-04-09,00:32:34
0.083984375,26.0°C,73%,2024-04-09,00:32:50
0.099609375,26.0°C,73%,2024-04-09,00:33:07
-0.1875,26.0°C,73%,2024-04-09,00:33:24
-0.1953125,26.0°C,73%,2024-04-09,00:33:40
0.09765625,26.0°C,73%,2024-04-09,00:33:56
0.091796875,26.0°C,73%,2024-04-09,00:34:13
-0.21875,26.0°C,73%,2024-04-09,00:34:29
-0.181640625,26.0°C,73%,2024-04-09,00:34:46
0.08984375,26.0°C,73%,2024-04-09,00:35:02
0.0625,26.0°C,73%,2024-04-09,00:35:19
-0.205078125,26.0°C,73%,2024-04-09,00:35:36
-0.125,26.0°C,73%,2024-04-09,00:35:52
0.091796875,26.0°C,73%,2024-04-09,00:36:09
-0.001953125,26.0°C,73%,2024-04-09,00:36:25
-0.21875,26.0°C,73%,2024-04-09,00:36:42
-0.064453125,26.0°C,73%,2024-04-09,00:36:59
0.091796875,26.0°C,73%,2024-04-09,00:37:15
-0.0546875,26.0°C,73%,2024-04-09,00:37:31
-0.21875,26.0°C,73%,2024-04-09,00:37:48
-0.005859375,26.0°C,73%,2024-04-09,00:38:05
0.08984375,26.0°C,73%,2024-04-09,00:38:21
-0.123046875,26.0°C,73%,2024-04-09,00:38:38
-0.203125,26.0°C,73%,2024-04-09,00:38:55
0.0546875,26.0°C,73%,2024-04-09,00:39:12
0.08984375,26.0°C,73%,2024-04-09,00:39:28
-0.173828125,26.0°C,73%,2024-04-09,00:39:44
-0.21484375,26.0°C,73%,2024-04-09,00:40:01
0.091796875,26.0°C,73%,2024-04-09,00:40:17
0.09375,26.0°C,73%,2024-04-09,00:40:34
-0.208984375,26.0°C,73%,2024-04-09,00:40:50
-0.212890625,26.0°C,73%,2024-04-09,00:41:07
0.080078125,26.0°C,73%,2024-04-09,00:41:23
0.052734375,26.0°C,73%,2024-04-09,00:41:40
-0.228515625,26.0°C,73%,2024-04-09,00:41:56
-0.16796875,26.0°C,73%,2024-04-09,00:42:13
0.0703125,26.0°C,73%,2024-04-09,00:42:29
0.013671875,26.0°C,73%,2024-04-09,00:42:47
-0.23828125,26.0°C,73%,2024-04-09,00:43:04
-0.103515625,26.0°C,73%,2024-04-09,00:43:20
0.078125,26.0°C,73%,2024-04-09,00:43:36
-0.05859375,26.0°C,73%,2024-04-09,00:43:53
-0.216796875,26.0°C,73%,2024-04-09,00:44:09
-0.060546875,26.0°C,73%,2024-04-09,00:44:26
0.08203125,26.0°C,73%,2024-04-09,00:44:42
-0.1171875,26.0°C,73%,2024-04-09,00:44:59
-0.2265625,26.0°C,73%,2024-04-09,00:45:15
0.01171875,26.0°C,73%,2024-04-09,00:45:31
0.072265625,26.0°C,73%,2024-04-09,00:45:48
-0.166015625,26.0°C,73%,2024-04-09,00:46:04
-0.236328125,26.0°C,73%,2024-04-09,00:46:21
0.0703125,26.0°C,73%,2024-04-09,00:46:37
0.083984375,26.0°C,73%,2024-04-09,00:46:54
-0.1953125,26.0°C,73%,2024-04-09,00:47:10
-0.205078125,26.0°C,73%,2024-04-09,00:47:27
0.09765625,26.0°C,73%,2024-04-09,00:47:43
0.091796875,26.0°C,73%,2024-04-09,00:47:59
-0.212890625,26.0°C,73%,2024-04-09,00:48:16
-0.177734375,26.0°C,73%,2024-04-09,00:48:32
0.095703125,26.0°C,73%,2024-04-09,00:48:49
0.0703125,26.0°C,73%,2024-04-09,00:49:05
-0.19921875,26.0°C,73%,2024-04-09,00:49:21
-0.123046875,26.0°C,73%,2024-04-09,00:49:38
0.09375,26.0°C,73%,2024-04-09,00:49:54
0.0078125,26.0°C,73%,2024-04-09,00:50:11
-0.2109375,26.0°C,73%,2024-04-09,00:50:27
-0.0546875,26.0°C,73%,2024-04-09,00:50:44
0.09765625,26.0°C,73%,2024-04-09,00:51:00
-0.041015625,26.0°C,73%,2024-04-09,00:51:16
-0.2109375,26.0°C,73%,2024-04-09,00:51:32
0.00390625,26.0°C,73%,2024-04-09,00:51:49
0.09375,26.0°C,73%,2024-04-09,00:52:05
-0.107421875,26.0°C,73%,2024-04-09,00:52:22
-0.19921875,26.0°C,73%,2024-04-09,00:52:39
0.056640625,26.0°C,73%,2024-04-09,00:52:55
0.091796875,26.0°C,73%,2024-04-09,00:53:11
-0.1796875,26.0°C,73%,2024-04-09,00:53:28
